thing,ts,prop_odometer,prop_rpm,prop_speed,prop_speed_limit_delta,prop_tripmiles,prop_fuelecon,prop_fuellevel,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_vin,attr_fueltank,attr_m2x_deviceid,attr_phoneno
358901046463128,1.427243162742E9,3204.0,2116.0,21.0,9.0,16.0,14.0,43.4,26.27232,-80.23501,239.5,14.0,,,3404 Riverside Dr,Coral Springs,FL,33065-4702,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243278927E9,3204.0,1707.0,21.0,-19.0,16.0,14.0,42.9,26.26808,-80.23999,207.1,11.0,,,2950 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724412562E9,3205.0,0.0,0.0,-17.0,2.0,6.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243072861E9,3203.0,1185.0,42.0,11.0,16.0,8.0,42.5,26.28386,-80.2336,176.9,42.0,,,4358 Riverside Dr,Coral Springs,FL,33065-5907,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242924573E9,3202.0,1293.0,14.0,-17.0,16.0,5.0,43.3,26.28803,-80.23657,99.7,10.0,,,8361 NW 47th St,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243218149E9,3204.0,534.0,0.0,-6.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243057796E9,3203.0,1376.0,22.0,13.0,16.0,7.0,42.5,26.2866,-80.23437,123.0,18.0,,,4586 Riverside Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243102684E9,3203.0,1207.0,45.0,12.0,16.0,9.0,42.8,26.28386,-80.2336,176.9,42.0,,,4358 Riverside Dr,Coral Springs,FL,33065-5907,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724386345E9,3204.0,1861.0,19.0,-16.0,2.0,4.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242928701E9,3202.0,1074.0,10.0,-19.0,16.0,6.0,43.3,26.28754,-80.2366,219.2,14.0,,,8365 NW 46th Dr,Coral Springs,FL,33067-3412,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724327887E9,3204.0,1707.0,21.0,-19.0,16.0,14.0,42.9,26.26808,-80.23999,207.1,11.0,,,2950 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243862583E9,3204.0,1114.0,14.0,0.0,2.0,5.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724413068E9,3205.0,0.0,0.0,-17.0,1.0,0.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724322271E9,3204.0,2051.0,22.0,-23.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243297987E9,3204.0,1198.0,12.0,-17.0,16.0,14.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243956417E9,3205.0,571.0,1.0,-17.0,2.0,6.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243862583E9,3204.0,1407.0,14.0,-16.0,2.0,5.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243259919E9,3204.0,729.0,11.0,-19.0,16.0,14.0,42.9,26.26808,-80.23999,207.1,11.0,,,2950 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243277987E9,3204.0,1707.0,18.0,-19.0,16.0,14.0,42.9,26.26808,-80.23999,207.1,11.0,,,2950 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243164972E9,3204.0,2116.0,39.0,-15.0,16.0,13.0,43.2,26.27232,-80.23501,239.5,14.0,,,3404 Riverside Dr,Coral Springs,FL,33065-4702,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243298004E9,3204.0,1152.0,12.0,-17.0,16.0,14.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243072861E9,3203.0,1185.0,42.0,11.0,16.0,8.0,42.5,26.28386,-80.2336,176.9,42.0,,,4358 Riverside Dr,Coral Springs,FL,33065-5907,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243862702E9,3204.0,1407.0,14.0,-16.0,2.0,4.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243222656E9,3204.0,2051.0,22.0,-23.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243035113E9,3203.0,1209.0,42.0,13.0,16.0,7.0,43.3,26.28671,-80.2368,90.6,43.0,,,8356 Wiles Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242920248E9,3202.0,1043.0,13.0,-19.0,16.0,5.0,43.3,26.28803,-80.23657,99.7,10.0,,,8361 NW 47th St,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243866383E9,3205.0,2382.0,37.0,7.0,2.0,4.0,41.5,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242925924E9,3202.0,1423.0,14.0,-16.0,16.0,6.0,43.3,26.28754,-80.2366,219.2,14.0,,,8365 NW 46th Dr,Coral Springs,FL,33067-3412,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243297986E9,3204.0,1152.0,12.0,-17.0,16.0,14.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243258548E9,3204.0,1209.0,26.0,-16.0,16.0,14.0,42.9,26.26913,-80.23963,184.2,26.0,,,3124 NW 85th Ave,Coral Springs,FL,33065-4616,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243072887E9,3203.0,1207.0,42.0,12.0,16.0,9.0,42.8,26.28386,-80.2336,176.9,42.0,,,4358 Riverside Dr,Coral Springs,FL,33065-5907,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243258555E9,3204.0,1269.0,26.0,-16.0,16.0,14.0,42.9,26.26913,-80.23963,184.2,26.0,,,3124 NW 85th Ave,Coral Springs,FL,33065-4616,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724386257E9,3204.0,1114.0,14.0,0.0,2.0,5.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243221368E9,3204.0,2083.0,14.0,-31.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242923129E9,3202.0,1293.0,13.0,-17.0,16.0,5.0,43.3,26.28803,-80.23657,99.7,10.0,,,8361 NW 47th St,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427244125812E9,3205.0,0.0,0.0,-17.0,2.0,0.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243382849E9,3204.0,0.0,0.0,-17.0,2.0,13.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724293013E9,3202.0,1101.0,11.0,-19.0,16.0,6.0,43.3,26.28754,-80.2366,219.2,14.0,,,8365 NW 46th Dr,Coral Springs,FL,33067-3412,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724386492E9,3204.0,1861.0,24.0,-6.0,2.0,4.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243072861E9,3203.0,1185.0,42.0,11.0,16.0,8.0,42.5,26.28386,-80.2336,176.9,42.0,,,4358 Riverside Dr,Coral Springs,FL,33065-5907,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427244125737E9,3205.0,0.0,0.0,-17.0,2.0,6.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243838484E9,3204.0,1114.0,10.0,0.0,2.0,4.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243222663E9,3204.0,2051.0,22.0,-31.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243072793E9,3203.0,1834.0,41.0,13.0,16.0,8.0,42.5,26.28572,-80.23421,164.0,38.0,,,4472 Riverside Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243257788E9,3204.0,1339.0,26.0,-16.0,16.0,13.0,43.2,26.271,-80.23965,179.4,29.0,,,3275 NW 85th Ave,Coral Springs,FL,33065-4601,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243072793E9,3203.0,1834.0,41.0,11.0,16.0,8.0,42.5,26.28386,-80.2336,176.9,42.0,,,4358 Riverside Dr,Coral Springs,FL,33065-5907,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243284554E9,3204.0,692.0,13.0,-18.0,16.0,14.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243283134E9,3204.0,2127.0,12.0,-19.0,16.0,13.0,42.1,26.26734,-80.23945,127.2,33.0,,,Forest Hills Blvd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243033632E9,3202.0,2496.0,43.0,-4.0,16.0,6.0,43.3,26.28677,-80.23858,95.4,26.0,,,Wiles Rd,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
359138032653805,1.427245659001E9,3329.0,0.0,0.0,-17.0,2.0,0.0,null,26.47139,-81.77292,355.0,13.0,,,18630 Verona Lago Dr,Miromar Lakes,FL,33913-8901,US,0,15,null,null
358901046463128,1.427242930065E9,3202.0,1101.0,11.0,-19.0,16.0,6.0,43.3,26.28754,-80.2366,219.2,14.0,,,8365 NW 46th Dr,Coral Springs,FL,33067-3412,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243218069E9,3204.0,534.0,0.0,-6.0,16.0,14.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243281627E9,3204.0,1660.0,33.0,-19.0,16.0,14.0,42.9,26.26808,-80.23999,207.1,11.0,,,2950 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243220029E9,3204.0,787.0,10.0,-6.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242923129E9,3202.0,1288.0,13.0,-17.0,16.0,5.0,43.3,26.28803,-80.23657,99.7,10.0,,,8361 NW 47th St,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243297986E9,3204.0,1198.0,12.0,-17.0,16.0,14.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243298126E9,3204.0,1152.0,12.0,-17.0,16.0,14.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243277919E9,3204.0,1896.0,16.0,-19.0,16.0,14.0,42.9,26.26808,-80.23999,207.1,11.0,,,2950 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243862688E9,3204.0,1407.0,14.0,-16.0,2.0,4.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
359138032653805,1.427245659044E9,3329.0,0.0,0.0,-17.0,2.0,0.0,null,26.47139,-81.77292,355.0,13.0,,,18630 Verona Lago Dr,Miromar Lakes,FL,33913-8901,US,0,15,null,null
358901046463128,1.427243382782E9,3204.0,0.0,0.0,-17.0,2.0,13.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243033649E9,3202.0,1179.0,43.0,-4.0,16.0,6.0,43.3,26.28671,-80.2368,90.6,43.0,,,8356 Wiles Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243870687E9,3205.0,1630.0,17.0,-17.0,2.0,6.0,41.5,26.26777,-80.23994,300.0,13.0,,,Forest Hills Blvd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243867954E9,3205.0,824.0,13.0,7.0,2.0,4.0,41.5,26.26777,-80.23994,300.0,13.0,,,Forest Hills Blvd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243382805E9,3204.0,0.0,0.0,-17.0,2.0,13.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243873484E9,3205.0,2693.0,30.0,-17.0,2.0,5.0,41.5,26.26777,-80.23994,300.0,13.0,,,Forest Hills Blvd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724328602E9,3204.0,1198.0,10.0,-17.0,16.0,14.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243837912E9,3204.0,1284.0,10.0,0.0,2.0,0.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243237812E9,3204.0,2051.0,29.0,-20.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243072908E9,3203.0,1207.0,42.0,12.0,16.0,9.0,42.8,26.28386,-80.2336,176.9,42.0,,,4358 Riverside Dr,Coral Springs,FL,33065-5907,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243237812E9,3204.0,1339.0,29.0,-16.0,16.0,13.0,43.2,26.271,-80.23965,179.4,29.0,,,3275 NW 85th Ave,Coral Springs,FL,33065-4601,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427244125742E9,3205.0,0.0,0.0,-17.0,2.0,6.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243897598E9,3205.0,1561.0,9.0,-17.0,2.0,6.0,41.5,26.26866,-80.2397,15.7,24.0,,,3059 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243058737E9,3203.0,1819.0,26.0,13.0,16.0,8.0,42.5,26.2866,-80.23437,123.0,18.0,,,4586 Riverside Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243219984E9,3204.0,787.0,10.0,-6.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243224156E9,3204.0,2051.0,25.0,-20.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243897628E9,3205.0,1525.0,10.0,-17.0,2.0,6.0,41.5,26.26866,-80.2397,15.7,24.0,,,3059 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243283134E9,3204.0,692.0,12.0,-18.0,16.0,13.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243281636E9,3204.0,1660.0,33.0,-19.0,16.0,14.0,42.1,26.26734,-80.23945,127.2,33.0,,,Forest Hills Blvd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724303529E9,3203.0,1209.0,42.0,13.0,16.0,7.0,42.5,26.28671,-80.2368,90.6,43.0,,,8356 Wiles Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243032968E9,3202.0,1130.0,26.0,-17.0,16.0,6.0,43.3,26.28677,-80.23858,95.4,26.0,,,Wiles Rd,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243033632E9,3202.0,1179.0,43.0,13.0,16.0,6.0,43.3,26.28671,-80.2368,90.6,43.0,,,8356 Wiles Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243219969E9,3204.0,534.0,10.0,-6.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243838537E9,3204.0,1114.0,10.0,0.0,2.0,5.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243257847E9,3204.0,1311.0,26.0,-16.0,16.0,13.0,42.9,26.26924,-80.23963,181.6,26.0,,,3118 NW 85th Ave,Coral Springs,FL,33065-4616,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243222656E9,3204.0,2083.0,22.0,-31.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242957768E9,3202.0,683.0,12.0,-18.0,16.0,8.0,43.3,26.28739,-80.23837,283.7,12.0,,,NW 46th Dr,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243897781E9,3205.0,1525.0,10.0,-17.0,2.0,6.0,39.6,26.26866,-80.2397,15.7,24.0,,,3059 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427244130759E9,3205.0,0.0,0.0,0.0,1.0,0.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243060048E9,3203.0,1834.0,38.0,13.0,16.0,8.0,42.5,26.2866,-80.23437,123.0,18.0,,,4586 Riverside Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243127665E9,3203.0,1206.0,42.0,12.0,16.0,11.0,43.2,26.27505,-80.23356,189.0,42.0,,,3558 Riverside Dr,Pompano Beach,FL,33065-4704,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724303369E9,3202.0,1179.0,43.0,13.0,16.0,6.0,43.3,26.28671,-80.2368,90.6,43.0,,,8356 Wiles Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243058678E9,3203.0,1376.0,26.0,13.0,16.0,8.0,42.5,26.2866,-80.23437,123.0,18.0,,,4586 Riverside Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
359138032653805,1.427243228218E9,3329.0,0.0,0.0,-17.0,2.0,0.0,null,26.47139,-81.77292,355.0,13.0,,,18630 Verona Lago Dr,Miromar Lakes,FL,33913-8901,US,0,15,null,null
358901046463128,1.427242924573E9,3202.0,1293.0,14.0,-16.0,16.0,5.0,43.3,26.28803,-80.23657,99.7,10.0,,,8361 NW 47th St,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243127845E9,3203.0,1171.0,42.0,12.0,16.0,13.0,43.2,26.27472,-80.23367,200.5,42.0,,,3524 Riverside Dr,Coral Springs,FL,33065-4704,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243837688E9,3204.0,1284.0,10.0,0.0,2.0,0.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243956348E9,3205.0,1525.0,1.0,-17.0,2.0,6.0,39.6,26.26866,-80.2397,15.7,24.0,,,3059 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243257848E9,3204.0,1311.0,26.0,-16.0,16.0,13.0,42.9,26.26913,-80.23963,184.2,26.0,,,3124 NW 85th Ave,Coral Springs,FL,33065-4616,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243127654E9,3203.0,1270.0,42.0,12.0,16.0,11.0,43.2,26.27884,-80.23351,179.3,45.0,,,3890 Riverside Dr,Coral Springs,FL,33065-4550,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243033041E9,3202.0,2496.0,26.0,-4.0,16.0,6.0,43.3,26.28677,-80.23858,95.4,26.0,,,Wiles Rd,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243221368E9,3204.0,787.0,14.0,-6.0,16.0,13.0,43.2,26.27227,-80.23972,0.0,0.0,,,W Sample Rd,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243862631E9,3204.0,1407.0,14.0,-16.0,2.0,5.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243072861E9,3203.0,1207.0,42.0,12.0,16.0,9.0,42.8,26.28386,-80.2336,176.9,42.0,,,4358 Riverside Dr,Coral Springs,FL,33065-5907,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243277955E9,3204.0,1896.0,18.0,-19.0,16.0,14.0,42.9,26.26808,-80.23999,207.1,11.0,,,2950 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.4272438649E9,3204.0,1861.0,24.0,-11.0,2.0,4.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243259919E9,3204.0,1269.0,11.0,-4.0,16.0,14.0,42.9,26.26861,-80.23975,195.4,26.0,,,3044 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243278875E9,3204.0,1707.0,21.0,-19.0,16.0,14.0,42.9,26.26808,-80.23999,207.1,11.0,,,2950 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427244130691E9,3205.0,0.0,0.0,-17.0,1.0,0.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243128601E9,3204.0,1101.0,39.0,9.0,16.0,14.0,43.4,26.2737,-80.23431,210.8,39.0,,,3464 Riverside Dr,Coral Springs,FL,33065-4702,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427244125636E9,3205.0,0.0,0.0,-17.0,2.0,6.0,40.8,26.26816,-80.23974,319.1,1.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243258033E9,3204.0,1209.0,26.0,-16.0,16.0,14.0,42.9,26.26913,-80.23963,184.2,26.0,,,3124 NW 85th Ave,Coral Springs,FL,33065-4616,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243163634E9,3204.0,2116.0,30.0,-15.0,16.0,14.0,43.2,26.27232,-80.23501,239.5,14.0,,,3404 Riverside Dr,Coral Springs,FL,33065-4702,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243283156E9,3204.0,692.0,12.0,-18.0,16.0,13.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243897597E9,3205.0,1561.0,9.0,-17.0,2.0,6.0,41.5,26.26866,-80.2397,15.7,24.0,,,3059 NW 85th Ave,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242928656E9,3202.0,1074.0,10.0,-19.0,16.0,6.0,43.3,26.28754,-80.2366,219.2,14.0,,,8365 NW 46th Dr,Coral Springs,FL,33067-3412,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427242920248E9,3202.0,1043.0,13.0,-17.0,16.0,5.0,43.3,26.28803,-80.23657,99.7,10.0,,,8361 NW 47th St,Pompano Beach,FL,33067,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243286081E9,3204.0,1198.0,10.0,-17.0,16.0,14.0,42.1,26.26685,-80.23873,94.6,12.0,,,NW 27th Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243837985E9,3204.0,1284.0,10.0,0.0,2.0,4.0,42.1,26.26731,-80.2388,0.0,0.0,,,Forest Hills Dr,Pompano Beach,FL,33065,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243163E9,3204.0,2116.0,21.0,9.0,16.0,14.0,43.4,26.27232,-80.23501,239.5,14.0,,,3404 Riverside Dr,Coral Springs,FL,33065-4702,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.42724316304E9,3204.0,2116.0,21.0,9.0,16.0,14.0,43.4,26.27232,-80.23501,239.5,14.0,,,3404 Riverside Dr,Coral Springs,FL,33065-4702,US,2G1FK1EJXC9179291,19,null,null
358901046463128,1.427243163635E9,3204.0,2116.0,30.0,9.0,16.0,14.0,43.4,26.27232,-80.23501,239.5,14.0,,,3404 Riverside Dr,Coral Springs,FL,33065-4702,US,2G1FK1EJXC9179291,19,null,null
